nid,uid,status,title,body,teaser,mp3_filename,mp3_filemime,mp3_filesize,mp3_status,mp3_timestamp,mp3_list,artiste,compositeur,taxonomy['tags']['3'],taxonomy['tags']['4']
1186,4,1,Double time,"<p>Subzero, extrait d'une session d'enregistrement postée sur YouTube, 2008</p>","<p>Subzero, extrait d'une session d'enregistrement postée sur YouTube, 2008</p>",double_time.mp3,audio/mpeg,704308,1,1297080484,1,Subzero,NULL,rap,anglais
1187,4,1,Trava-lingua,"<p>Exercices de prononciation en portugais, enregistrement personnel de Tiago Pereira, années 2000</p>","<p>Exercices de prononciation en portugais, enregistrement personnel de Tiago Pereira, années 2000</p>",tonguetwisters_1_0.mp3,audio/mpeg,1550695,1,1297081177,1,NULL,NULL,coutume,portugais
1188,4,1,The rent is too damn high,"<p>Jimmy McMillan, extrait d'un débat pour le poste de gouverneur de New York, 2010</p>","<p>Jimmy McMillan, extrait d'un débat pour le poste de gouverneur de New York, 2010</p>",the_rent_is_too_damn_high.mp3,audio/mpeg,1577857,1,1297081158,1,Jimmy McMillan,NULL,Discours,anglais
1189,4,1,We are now the generation of the heart of the fight back,"<p>Barnaby Raine, extrait d'une intervention à la conférence <em>Coalition resistance</em>, 2010</p>","<p>Barnaby Raine, extrait d'une intervention à la conférence <em>Coalition resistance</em>, 2010</p>",we_are_now_the_generation_at_the_heart_of_the_fight_back.mp3,audio/mpeg,2914312,1,1297081229,1,Barnaby Raine,NULL,Discours,anglais
1233,4,1,Contentez votre gloire,"<p>Eugene Green, extrait d'une lecture de <em>Bérénice</em>, France Culture, 2000</p>","<p>Eugene Green, extrait d'une lecture de <em>Bérénice</em>, France Culture, 2000</p>",contentez_votre_gloire_0.mp3,audio/mpeg,1693837,1,1297064266,1,Eugene Green,NULL,théâtre,français
1191,4,1,Like you were talking,"<p>Maria Callas et Barbara Shuttleworth, extrait d'un enregistrement d'une master class à la Julliard School, 1971</p>","<p>Maria Callas et Barbara Shuttleworth, extrait d'un enregistrement d'une master class à la Julliard School, 1971</p>",26_like_you_were_talking.mp3,audio/mpeg,3086545,1,1331743320,1,Maria Callas,NULL,instruction,anglais
1192,4,1,Sodomisation perverse et mystique,"<p>Juliet Berto et Philippe Clévenot, extrait du film <em>Céline et Julie vont en bateau </em>de Jacques Rivette, 1974</p>","<p>Juliet Berto et Philippe Clévenot, extrait du film <em>Céline et Julie vont en bateau </em>de Jacques Rivette, 1974</p>",sodomisation_perverse_et_mystique.mp3,audio/mpeg,4166079,1,1297081131,1,Juliet Berto et Philippe Clévenot,NULL,Film,français
1193,4,1,Woodchuck chuck,"<p>extrait du film <em>How much would a Woodchuck chuck</em> de Werner Herzog, 1976</p>","<p>extrait du film <em>How much would a Woodchuck chuck</em> de Werner Herzog, 1976</p>",woodchuck_chuck.mp3,audio/mpeg,4887038,1,1297081232,1,NULL,NULL,Film,anglais
1194,4,1,Franchissez la porte d'entrée,"<p>Eric Maillet, extrait de la pièce sonore <em>Attente du standard</em>, Villa Arson, 1995</p>","<p>Eric Maillet, extrait de la pièce sonore <em>Attente du standard</em>, Villa Arson, 1995</p>",repondeur.mp3,audio/mpeg,2695901,1,1297081117,1,Éric Maillet,NULL,Message,français
1195,4,1,Awesome 84,"<p>The Electrified Mojo, générique d'une émission radio sur WJMB, Detroit, 1984</p>","<p>The Electrified Mojo, générique d'une émission radio sur WJMB, Detroit, 1984</p>",awesome_84.mp3,audio/mpeg,1172421,1,1297063805,1,NULL,NULL,Radio,anglais
1196,4,1,Les prières dans les langues,"<p>Pasteur Olivier Derain, extrait du disque <em>La prière et le parler en langue</em>, 2005</p>","<p>Pasteur Olivier Derain, extrait du disque <em>La prière et le parler en langue</em>, 2005</p>",25_les_prieres_dans_les_langues.mp3,audio/mpeg,4246382,1,1331743319,1,pasteur Olivier derain,NULL,tutoriel,français et inconnue
1197,4,1,I shot Reagan,"<p>Olivier Quintyn, extrait du supplément CD à la revue Nioques 1.9/2.0, 2003</p>","<p>Olivier Quintyn, extrait du supplément CD à la revue Nioques 1.9/2.0, 2003</p>",i_shot_reagan.mp3,audio/mpeg,2679167,1,1297080596,1,Olivier Quintyn,NULL,performance,français
1198,4,1,I'm that nigger,"<p>Saul Williams, extrait du film <em>Slam</em> de Marc Levin, 1998</p>","<p>Saul Williams, extrait du film <em>Slam</em> de Marc Levin, 1998</p>",i_m_that_nigger.mp3,audio/mpeg,3714663,1,1297080593,1,Saul Williams,NULL,Film,anglais
1199,4,1,Première descente à la mine,"<p>Témoignage, extrait du disque <em>Paroles de gueules noires</em>, 2002</p>","<p>Témoignage, extrait du disque <em>Paroles de gueules noires</em>, 2002</p>",premiere_descente_a_la_mine.mp3,audio/mpeg,3539166,1,1297081077,1,mineur,NULL,témoignage,français
1200,4,1,Brouhaha,"<p>Scène de prière des évangélistes de la Montagne de feu, enregistrement personnel de Frédéric Danos, 2010</p>","<p>Scène de prière des évangélistes de la Montagne de feu, enregistrement personnel de Frédéric Danos, 2010</p>",brouhaha.mp3,audio/mpeg,2407490,1,1297063855,1,NULL,NULL,Rituel,inconnue
1201,4,1,Tahzzabt,"<p>Récitation du Coran par un chœur berbère du Haut-Atlas, extrait du disque <em>Les Voix du monde : anthologie des expressions orales</em>, 1996</p>","<p>Récitation du Coran par un chœur berbère du Haut-Atlas, extrait du disque <em>Les Voix du monde : anthologie des expressions orales</em>, 1996</p>",coran.mp3,audio/mpeg,2418992,1,1297063876,1,NULL,NULL,Rituel,arabe
1202,4,1,L'être d'un être,"<p>Extrait de la performance <em>Le Foyer/le Chœur</em> de Gwénaël Morin, Théâtre de l'Élysée (Lyon), 2007</p>","<p>Extrait de la performance <em>Le Foyer/le Chœur</em> de Gwénaël Morin, Théâtre de l'Élysée (Lyon), 2007</p>",l_etre_d_un_etre.mp3,audio/mpeg,618656,1,1297080705,1,NULL,NULL,performance,français
1203,4,1,Haka,"<p>All-Blacks, rituel d'avant-match, 2010</p>","<p>All-Blacks, rituel d'avant-match, 2010</p>",haka.mp3,audio/mpeg,1587242,1,1297080582,1,All-Blacks,NULL,coutume,maori
1204,4,1,Une seule solution,"<p>Manifestation, extrait du site <em>Révoltes FM</em> de Bruno Guiganti</p>","<p>Manifestation, extrait du site <em>Révoltes FM</em> de Bruno Guiganti</p>",34_une_seule_solution.mp3,audio/mpeg,2746954,1,1331743328,1,NULL,NULL,manifestation,français
1208,4,1,Slogans népalais,"<p>Manifestation, extrait d'une vidéo postée sur YouTube, 2007</p>","<p>Manifestation, extrait d'une vidéo postée sur YouTube, 2007</p>",slogans_nepalais1.mp3,audio/mpeg,1271695,1,1297081130,1,manifestation,NULL,manifestation,népalais
1206,4,1,À la vie éternelle,"<p>Liturgie catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2011</p>","<p>Liturgie catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2011</p>",a_la_vie_ternelle.mp3,audio/mpeg,1919556,1,1297063786,1,NULL,NULL,Rituel,français
1207,4,1,I scream for ice cream,"<p>Roberto Benigni, Tom Waits, John Lurie, extrait du film <em>Down by Law</em> de Jim Jarmush, 1986</p>","<p>Roberto Benigni, Tom Waits, John Lurie, extrait du film <em>Down by Law</em> de Jim Jarmush, 1986</p>",i_scream_for_ice_cream.mp3,audio/mpeg,3996794,1,1297080595,1,"Roberto Benigni, Tom Waits, John Lurie",NULL,Film,anglais
1209,4,1,Tous ont servi dans la famille,"<p>Extrait d'un sermon des évangélistes de la Montagne de feu, enregistrement personnel de Frédéric Danos, 2010</p>","<p>Extrait d'un sermon des évangélistes de la Montagne de feu, enregistrement personnel de Frédéric Danos, 2010</p>",tous_ont_servi_dans_la_famille.mp3,audio/mpeg,4171300,1,1297081165,1,prédicateur,NULL,Rituel,"anglais, français"
1210,4,1,Où sont mes droits ?,"<p>Action réalisée par le collectif DurEs à queer, Nantes, 2010</p>","<p>Action réalisée par le collectif DurEs à queer, Nantes, 2010</p>",31_ou_sont_mes_droits.mp3,audio/mpeg,4231754,1,1331743324,1,manifestation,NULL,manifestation,français
1211,4,1,Le seigneur soit avec vous,"<p>Liturgie catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2011</p>","<p>Liturgie catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2011</p>",le_seigneur_soit_avec_vous.mp3,audio/mpeg,931068,1,1297080770,1,prêtre,NULL,Rituel,français
1212,4,1,Chant kanak,"<p>Extrait du disque <em>Les Voix du monde : anthologie des expressions orales</em>, 1996</p>","<p>Extrait du disque <em>Les Voix du monde : anthologie des expressions orales</em>, 1996</p>",chant_kanak_0.mp3,audio/mpeg,3896473,1,1297085444,1,NULL,NULL,coutume,kanak
1213,4,1,Moi j'penserai,"<p>Extrait d'une répétition de la chorale de l'Encyclopédie, enregistrement personnel d'Olivier Normand, 2010</p>","<p>Extrait d'une répétition de la chorale de l'Encyclopédie, enregistrement personnel d'Olivier Normand, 2010</p>",moi_j_penserai.mp3,audio/mpeg,1018827,1,1297080962,1,la chorale de l'Encyclopédie,NULL,performance,français
1214,4,1,Le rossignol d'Aznavour,"<p>Jacky Bernard et Fernand Raynaud, extrait du disque <em>Les secrets du music-hall dévoilés par Jacky Bernard</em> publié par Fernand Raynaud, 1965</p>","<p>Jacky Bernard et Fernand Raynaud, extrait du disque <em>Les secrets du music-hall dévoilés par Jacky Bernard</em> publié par Fernand Raynaud, 1965</p>",de_jacky_bernard_par_jacky_bernard.mp3,audio/mpeg,7101201,1,1297080467,1,jacky bernard,NULL,interview,français
1215,4,1,Le crétinisme,"<p>Extrait du film <em>Les Invasions barbares</em> de Denys Arcand, 2002</p>","<p>Extrait du film <em>Les Invasions barbares</em> de Denys Arcand, 2002</p>",le_cretinisme.mp3,audio/mpeg,1375136,1,1297080755,1,NULL,NULL,Film,français
1216,4,1,Sound engineers,"<p>Roger Waters, David Gilmour, Richard Wright, Nick Mason, extrait d'un entretien de Pink Floyd à la télévision australienne, 1971</p>","<p>Roger Waters, David Gilmour, Richard Wright, Nick Mason, extrait d'un entretien de Pink Floyd à la télévision australienne, 1971</p>",sound_engineers.mp3,audio/mpeg,1853702,1,1297081134,1,pink floyd,NULL,interview,anglais
1217,4,1,Pousse ton derrière,"<p>Marlène Jobert, Chantal Goya, Jean-Pierre Léaud, extrait du film <em>Masculin, féminin</em> de Jean-Luc Godard, 1966</p>","<p>Marlène Jobert, Chantal Goya, Jean-Pierre Léaud, extrait du film <em>Masculin, féminin</em> de Jean-Luc Godard, 1966</p>",pousse_ton_derriere.mp3,audio/mpeg,1120211,1,1297081058,1,"Marlène Jobert, Chantal Goya, Jean-Pierre Léaud",NULL,Film,français
1218,4,1,Si c'était à refaire,"<p>Extrait de l'émission <em>La Fabrique de l'Histoire</em>, France Culture, 2010</p>","<p>Extrait de l'émission <em>La Fabrique de l'Histoire</em>, France Culture, 2010</p>",si_c_etait_a_refaire.mp3,audio/mpeg,2423203,1,1297081126,1,NULL,NULL,interview,français
1219,4,1,Boxe,"<p>Isidore Isou, extrait du disque <em>Poèmes lettristes 1949-1999</em>, 1999</p>","<p>Isidore Isou, extrait du disque <em>Poèmes lettristes 1949-1999</em>, 1999</p>",boxe.mp3,audio/mpeg,5762656,1,1297153509,1,Isidore Isou,NULL,poésie,inconnue
1221,4,1,Lüüüül lüüüül,"<p>Jacques Villeret et Louis de Funès, extrait du film <em>La Soupe aux choux</em> de Jean Girault, 1981</p>","<p>Jacques Villeret et Louis de Funès, extrait du film <em>La Soupe aux choux</em> de Jean Girault, 1981</p>",luuul_luuul.mp3,audio/mpeg,1835962,1,1297080929,1,Jacques Villeret et Louis de Funès,NULL,Film,français
1222,4,1,J'accélère vous devenez fous,"<p>Balastik Dogg, extrait d'un freestyle posté sur YouTube, 2007</p>","<p>Balastik Dogg, extrait d'un freestyle posté sur YouTube, 2007</p>",j_accelere_vous_devenez_fous.mp3,audio/mpeg,3847417,1,1297080624,1,Balastik Dogg,NULL,rap,français
1223,4,1,Speed debate,"<p>Joutes oratoires, demi-finales du <em>Samford Toumament</em>, 2010</p>","<p>Joutes oratoires, demi-finales du <em>Samford Toumament</em>, 2010</p>",speed_debate_0.mp3,audio/mpeg,4445047,1,1297081176,1,NULL,NULL,jeu,anglais
1224,4,1,Hot like a kettle,"<p>Dizzy Rascal, extrait a cappella de <em>Jus' a Rascal</em>, 2003</p>","<p>Dizzy Rascal, extrait a cappella de <em>Jus' a Rascal</em>, 2003</p>",hot_like_a_kettle.mp3,audio/mpeg,913297,1,1297080590,1,Dizzy Rascal,NULL,rap,anglais
1225,4,1,Babylogue,"<p>Babil, extrait d'une vidéo postée sur YouTube, 2009</p>","<p>Babil, extrait d'une vidéo postée sur YouTube, 2009</p>",babylogue.mp3,audio/mpeg,941502,1,1297090143,1,NULL,NULL,quotidien,inconnue
1226,4,1,Lâcher les élastiques,"<p>Jean-Luc Delarue, extrait d'un entretien sur RTL, 2009</p>","<p>Jean-Luc Delarue, extrait d'un entretien sur RTL, 2009</p>",lacher_les_elastiques.mp3,audio/mpeg,12251517,1,1297080748,1,Jean-Luc Delarue,NULL,interview,français
1227,4,1,Faire baguette magique,"<p>Jean-François Kahn, extrait de l'émission <em>Mots croisés</em>, France 2, 2008</p>","<p>Jean-François Kahn, extrait de l'émission <em>Mots croisés</em>, France 2, 2008</p>",faire_baguette_magique.mp3,audio/mpeg,2089858,1,1297080515,1,Jean-François Kahn,NULL,interview,français
1228,4,1,Les gens,"<p>Conversation de palier, enregistrement personnel de Nicolas Rollet, 2010</p>","<p>Conversation de palier, enregistrement personnel de Nicolas Rollet, 2010</p>",les_gens.mp3,audio/mpeg,2560048,1,1297080913,1,NULL,NULL,conversation,français
1229,4,1,Oscille ou incline le vent,"<p>Olivier Cadiot, extrait d'une lecture du texte <em>Mr Solo</em>, années 80</p>","<p>Olivier Cadiot, extrait d'une lecture du texte <em>Mr Solo</em>, années 80</p>",oscille_ou_incline_le_vent.mp3,audio/mpeg,762841,1,1297081044,1,Olivier Cadiot,NULL,poésie,français
1230,4,1,Battle of abbreviations,"<p>Extrait d'une vidéo postée sur YouTube, 2008</p>","<p>Extrait d'une vidéo postée sur YouTube, 2008</p>",battle_of_abreviations.mp3,audio/mpeg,1849531,1,1297063812,1,NULL,NULL,jeu,anglais
1231,4,1,Déboucher,"<p>Entretiens avec des coureurs cyclistes, extrait d'une émission télévisée' années 60</p>","<p>Entretiens avec des coureurs cyclistes, extrait d'une émission télévisée' années 60</p>",deboucher.mp3,audio/mpeg,841205,1,1297090362,1,coureurs cyclistes,NULL,interview,français
1232,4,1,"Passe, passe","<p>Entretien avec un habitant du Val-Fourré, extrait de l'émission <em>Les Pieds sur terre</em>, Franc Culture, 2008</p>","<p>Entretien avec un habitant du Val-Fourré, extrait de l'émission <em>Les Pieds sur terre</em>, Franc Culture, 2008</p>",passe_passe.mp3,audio/mpeg,1782648,1,1297081050,1,NULL,NULL,interview,français
1234,4,1,Si j'ai agi,"<p>Léon Blum, extrait d'un discours au Luna Park de Paris, 1936</p>","<p>Léon Blum, extrait d'un discours au Luna Park de Paris, 1936</p>",si_j_ai_agi.mp3,audio/mpeg,3878708,1,1297081127,1,Léon Blum,NULL,Discours,français
1235,4,1,La poésie c'est mon affaire,"<p>Gérard Depardieu, extrait du film <em>Uranus</em> de Claude Berry, 1990</p>","<p>Gérard Depardieu, extrait du film <em>Uranus</em> de Claude Berry, 1990</p>",la_poesie_c_est_mon_affaire.mp3,audio/mpeg,1236211,1,1297080723,1,Gérard Depardieu,NULL,Film,français
1236,4,1,Absolument délirant,"<p>Marine Le Pen, extrait d'un entretien radiophonique, 2008</p>","<p>Marine Le Pen, extrait d'un entretien radiophonique, 2008</p>",absolument_delirant.mp3,audio/mpeg,3147311,1,1297063787,1,Marine Le Pen,NULL,interview,français
1237,4,1,Les trappes aux gens,"<p>Klaus Kinski et Yves Mourousi, extrait de l'émission <em>Télé Zèbre</em>, Antenne 2, 1990</p>","<p>Klaus Kinski et Yves Mourousi, extrait de l'émission <em>Télé Zèbre</em>, Antenne 2, 1990</p>",les_trappes_aux_gens.mp3,audio/mpeg,1111827,1,1297080916,1,Klaus Kinski et Yves Mourousi,NULL,interview,français
1238,4,1,J'ai un amour pour le verbe,"<p>Extrait d'un entretien avec un militant du Modem, enregistrement personnel de David Christoffel, 2007</p>","<p>Extrait d'un entretien avec un militant du Modem, enregistrement personnel de David Christoffel, 2007</p>",j_ai_un_amour_pour_le_verbe.mp3,audio/mpeg,4595524,1,1297080626,1,militant,NULL,interview,français
1239,4,1,L'avenir de son mariage avec Ridge,"<p>Extrait de la série <em>Amour, gloire et beauté</em>, années 90</p>","<p>Extrait de la série <em>Amour, gloire et beauté</em>, années 90</p>",son_mariage_avec_ridge.mp3,audio/mpeg,2522441,1,1297081133,1,NULL,NULL,Télévision,français
1240,4,1,Les alvéoles des chétives espérances,"<p>Julien Delmaire, extrait d'un slam au Théâtre national de la Colline, 2008</p>","<p>Julien Delmaire, extrait d'un slam au Théâtre national de la Colline, 2008</p>",18_j_ai_voulu_ecrire_ce_texte.mp3,audio/mpeg,1526513,1,1331743312,1,Julien Delmaire,NULL,performance,français
1241,4,1,La voix d'or,"<p>Sarah Bernardt récitant une tirade de<em> Phèdre </em>de Jean Racine, 1902</p>","<p>Sarah Bernardt récitant une tirade de<em> Phèdre </em>de Jean Racine, 1902</p>",la_voix_d_or.mp3,audio/mpeg,4297713,1,1297080747,1,Sarah Bernardt,NULL,théâtre,français
1242,4,1,Et le cul ouvert,"<p>Serge Pey, extrait du disque <em>L'Enfant archéologue</em>, 2001</p>","<p>Serge Pey, extrait du disque <em>L'Enfant archéologue</em>, 2001</p>",et_le_cul_ouvert.mp3,audio/mpeg,3674958,1,1297080494,1,Serge Pey,NULL,poésie,français
1243,4,1,L'occident doutait,"<p>Fabrice Luchini et Alain Finkielkraut, extrait de l'émission <em>Répliques</em>, France Culture, 2011</p>","<p>Fabrice Luchini et Alain Finkielkraut, extrait de l'émission <em>Répliques</em>, France Culture, 2011</p>",loccident_doutait.mp3,audio/mpeg,3977983,1,1297153512,1,Fabrice Luchini et Alain Finkielkraut,NULL,interview,français
1244,4,1,Mais les Gibis pourront-ils ?,"<p>Claude Piéplu, extrait du dessin animé <em>Les Shadoks</em> de Jacques Roussel, 1968</p>","<p>Claude Piéplu, extrait du dessin animé <em>Les Shadoks</em> de Jacques Roussel, 1968</p>",mais_les_gibis_pourront-ils.mp3,audio/mpeg,2095083,1,1297080934,1,Claude Piéplu,NULL,Télévision,français
1245,4,1,J'ai appris hier,"<p>Antonin Artaud, extrait de la pièce radiophonique <em>Pour en finir avec le Jugement de Dieu</em>, enregistrée pour la RDF (mais non diffusée), 1947</p>","<p>Antonin Artaud, extrait de la pièce radiophonique <em>Pour en finir avec le Jugement de Dieu</em>, enregistrée pour la RDF (mais non diffusée), 1947</p>",j_ai_appris_hier.mp3,audio/mpeg,4633129,1,1297080625,1,Antonin Artaud,NULL,théâtre,français
1246,4,1,Le Théâtre-Texte,"<p>Laurent Terzieff, extrait de l'émission <em>La Nuit des Molières</em>, France 2, 1988</p>","<p>Laurent Terzieff, extrait de l'émission <em>La Nuit des Molières</em>, France 2, 1988</p>",le_theatre_texte.mp3,audio/mpeg,4063681,1,1297080773,1,Laurent Terzieff,NULL,Discours,français
1247,4,1,La soupe à la tomate,"<p>Marc Labrèche et Anne Dorval, extrait de la série <em>Le Cœur à ses raisons </em>de Marc Brunet,TVA, années 2000</p>","<p>Marc Labrèche et Anne Dorval, extrait de la série <em>Le Cœur à ses raisons </em>de Marc Brunet,TVA, années 2000</p>",la_soupe_a_la_tomate.mp3,audio/mpeg,2060619,1,1297080746,1,Marc labrèche et Anne Dorval,NULL,Télévision,français
1248,4,1,Je vous gratte le cul,"<p>Brigitte Fontaine, extrait de l'émission <em>Des Croissants dans l'acide</em>, Ouï FM, 2010</p>","<p>Brigitte Fontaine, extrait de l'émission <em>Des Croissants dans l'acide</em>, Ouï FM, 2010</p>",19_je_vous_gratte_le_cul.mp3,audio/mpeg,1059443,1,1331743313,1,Brigitte Fontaine,NULL,Message,français
1249,4,1,Ça vous prend au ventre,"<p>Priscilla Pizzato, extrait de l'émission <em>La Grande Table</em>, 2010</p>","<p>Priscilla Pizzato, extrait de l'émission <em>La Grande Table</em>, 2010</p>",ca_vous_prend_au_ventre.mp3,audio/mpeg,3097136,1,1297063858,1,Priscilla Pizzato,NULL,Radio,français
1250,4,1,Ces nuances et ces surnuances,"<p>Helios Azoulay, extrait de l'émission&nbsp; <em>Ce soir ou jamais</em>, France 3, 2009</p>","<p>Helios Azoulay, extrait de l'émission&nbsp; <em>Ce soir ou jamais</em>, France 3, 2009</p>",ces_nuances_et_ces_surnuance.mp3,audio/mpeg,2376162,1,1297063868,1,Helios Azoulay,NULL,Télévision,français
1251,4,1,"Vous, ronds de cuir","<p>Francis Lalanne, extrait de l'émission <em>Avis de recherche</em>, TF1, 1990</p>","<p>Francis Lalanne, extrait de l'émission <em>Avis de recherche</em>, TF1, 1990</p>",vous_ronds_de_cuir.mp3,audio/mpeg,2549605,1,1297081228,1,Francis Lalanne,NULL,Télévision,français
1252,4,1,Double rainbow,"<p>Guy ""Bear"" Vasquez, vidéo postée sur YouTube, 2010</p>","<p>Guy ""Bear"" Vasquez, vidéo postée sur YouTube, 2010</p>",double_rainbow.mp3,audio/mpeg,8360278,1,1297080481,1,"Guy ""Bear"" Vasquez",NULL,Message,anglais
1253,4,1,"Heureusement, il y a Renaud","<p>Frédéric Mitterrand, extrait de l'émission <em>Du côté de chez Fred</em>, Antenne 2, 1989</p>","<p>Frédéric Mitterrand, extrait de l'émission <em>Du côté de chez Fred</em>, Antenne 2, 1989</p>",heureusement_il_y_a_renaud.mp3,audio/mpeg,972863,1,1297411803,1,Frédéric Mitterrand,NULL,Télévision,français
1254,4,1,Je t'aime,"<p>Sylvie Caspar, extrait de <em>Lettre d'amour</em> de Silvain Gire, Arte Radio, 2004</p>","<p>Sylvie Caspar, extrait de <em>Lettre d'amour</em> de Silvain Gire, Arte Radio, 2004</p>",je_t_aime.mp3,audio/mpeg,2159849,1,1297080639,1,Sylvie Caspar,NULL,Radio,français
1255,4,1,La prétention ce soir,"<p>Extrait d'un concours d'éloquence au Modem, enegistrement personnel de David Christoffel, 2007</p>","<p>Extrait d'un concours d'éloquence au Modem, enegistrement personnel de David Christoffel, 2007</p>",,,,,,,NULL,NULL,Discours,français
1256,4,1,Si demain,"<p>Indochine, extrait d'un concert au Zénith de Paris, 1986</p>","<p>Indochine, extrait d'un concert au Zénith de Paris, 1986</p>",si_demain.mp3,audio/mpeg,737748,1,1297081126,1,Indochine,NULL,Musique,français
1297,4,1,Barbaric !,"<p>Senator Robert Byrd, extrait d'une intervention au Sénat des États-Unis, 2007</p>","<p>Senator Robert Byrd, extrait d'une intervention au Sénat des États-Unis, 2007</p>",barbaric.mp3,audio/mpeg,3677043,1,1297063810,1,Senator Robert Byrd,NULL,Discours,anglais
1258,4,1,Gagner la scène,"<p>Jacques Martin, extrait de l'émission <em>L'École des fans</em>, France 2, années 90</p>","<p>Jacques Martin, extrait de l'émission <em>L'École des fans</em>, France 2, années 90</p>",gagner_la_scene.mp3,audio/mpeg,2407520,1,1297080576,1,Jacques Martin,NULL,Télévision,français
1260,4,1,Les éclaircissements désirables,"<p>André Parinaud, extrait du disque <em>Colette, une femme insoumise</em>, 1949</p>","<p>André Parinaud, extrait du disque <em>Colette, une femme insoumise</em>, 1949</p>",les_eclaircessements_desirables-emergence_d_une_vocation.mp3,audio/mpeg,2793106,1,1297118567,1,André Parinaud,NULL,interview,français
1261,4,1,"Votre parti, Madame","<p>François-Henri de Virieu, extrait de l'émission <em>L'Heure de vérité</em>, France 2, 1994</p>","<p>François-Henri de Virieu, extrait de l'émission <em>L'Heure de vérité</em>, France 2, 1994</p>",votre_parti_madame.mp3,audio/mpeg,2083586,1,1297081223,1,François-Henri de Virieu,NULL,interview,français
1262,4,1,Les joies du direct,"<p>Evelyne Thomas, extrait de l'émission <em>Y'a une solution à tout</em>, Direct8, 2009</p>","<p>Evelyne Thomas, extrait de l'émission <em>Y'a une solution à tout</em>, Direct8, 2009</p>",les_joies_du_direct.mp3,audio/mpeg,3521366,1,1297080914,1,Evelyne Thomas,NULL,Télévision,français
1263,4,1,Premier baiser,"<p>Témoignage, extrait de l'émission <em>Les Pieds sur terre</em>, France Culture, 2008</p>","<p>Témoignage, extrait de l'émission <em>Les Pieds sur terre</em>, France Culture, 2008</p>",premier_baiser.mp3,audio/mpeg,4171287,1,1297081060,1,NULL,NULL,interview,français
1264,4,1,La Pomponnette,"<p>Raimu, extrait du film <em>La Femme du boulanger </em>de Marcel Pagnol, 1938</p>","<p>Raimu, extrait du film <em>La Femme du boulanger </em>de Marcel Pagnol, 1938</p>",la_pomponnette.mp3,audio/mpeg,3244463,1,1297080708,1,Raimu,NULL,Film,français
1265,4,1,Martin Schultz,"<p>Daniel Cohn-Bendit, extrait d'une intervention au Parlement européen, 2010</p>","<p>Daniel Cohn-Bendit, extrait d'une intervention au Parlement européen, 2010</p>",martin_schultz.mp3,audio/mpeg,2439891,1,1297080956,1,Daniel Cohn Bendit,NULL,Discours,français
1266,4,1,C'est du racimse,"<p>Jamel Debbouze, extrait de l'émission <em>Le Cinéma de Jamel</em>, Canal +, 1998</p>","<p>Jamel Debbouze, extrait de l'émission <em>Le Cinéma de Jamel</em>, Canal +, 1998</p>",c_est_du_racimse.mp3,audio/mpeg,2849493,1,1297063856,1,Jamel Debbouze,NULL,sketch,français
1267,4,1,On se calme maintenant,"<p>François Bégaudeau, extrait du film <em>Entre les murs</em> de Laurent Cantet, 2008</p>","<p>François Bégaudeau, extrait du film <em>Entre les murs</em> de Laurent Cantet, 2008</p>",on_se_calme_maintenant_0.mp3,audio/mpeg,1821320,1,1297081080,1,François Bégaudeau,NULL,Film,français
1268,4,1,Mesdames et Messieurs,"<p>Jacques Chirac, extrait du discours d'investiture à la Présidence de la République, 1995</p>","<p>Jacques Chirac, extrait du discours d'investiture à la Présidence de la République, 1995</p>",mesdames_et_messieurs.mp3,audio/mpeg,2803523,1,1297080957,1,Jacques Chirac,NULL,Discours,français
1269,4,1,Votre vrai fantasme,"<p>Claudia Tagbo, extrait du sketch <em>La Faim</em>, Jamel Comedy Club, années 2000</p>","<p>Claudia Tagbo, extrait du sketch <em>La Faim</em>, Jamel Comedy Club, années 2000</p>",votre_vrai_fantasme.mp3,audio/mpeg,2150460,1,1297081224,1,Claudia Tagbo,NULL,sketch,français
1270,4,1,Un petit message,"<p>Scène de club, extrait de l'émission <em>Boîte de N'huit</em>, Direct8, 2010</p>","<p>Scène de club, extrait de l'émission <em>Boîte de N'huit</em>, Direct8, 2010</p>",un_petit_message_0.mp3,audio/mpeg,472350,1,1297081178,1,NULL,NULL,interview,français
1271,4,1,Merci,"<p>Jane Birkin, extrait du disque live&nbsp;<em>Arabesques</em>, 2002</p>","<p>Jane Birkin, extrait du disque live&nbsp;<em>Arabesques</em>, 2002</p>",merci_0.mp3,audio/mpeg,4610135,1,1297080977,1,Jane Birkin,NULL,Musique,français
1272,4,1,Le bras trop long,"<p>Léon Zitrone, extrait de l'émission <em>Intervilles</em>, ORTF, 1962</p>","<p>Léon Zitrone, extrait de l'émission <em>Intervilles</em>, ORTF, 1962</p>",le_bras_trop_long.mp3,audio/mpeg,5227682,1,1297080751,1,Léon Zitrone,NULL,Télévision,français
1273,4,1,"Mon Maître, mon Roi !","<p>Scène de métro, enregistrement personnel de Nicolas Rollet, 2010</p>","<p>Scène de métro, enregistrement personnel de Nicolas Rollet, 2010</p>",mon_matre_mon_roi.mp3,audio/mpeg,6970602,1,1297080963,1,NULL,NULL,quotidien,français
