1236,4,1,"Absolument délirant","<p>Marine Le Pen, extrait d'un entretien radiophonique, 2008</p>","<p>Marine Le Pen, extrait d'un entretien radiophonique, 2008</p>",absolument_delirant.mp3,audio/mpeg,3147311,1,1297063787,1,"Marine Le Pen",NULL,interview,français,78.628575,1:19,125,16,Emphases
1237,4,1,"Les trappes aux gens","<p>Klaus Kinski et Yves Mourousi, extrait de l'émission <em>Télé Zèbre</em>, Antenne 2, 1990</p>","<p>Klaus Kinski et Yves Mourousi, extrait de l'émission <em>Télé Zèbre</em>, Antenne 2, 1990</p>",les_trappes_aux_gens.mp3,audio/mpeg,1111827,1,1297080916,1,"Klaus Kinski et Yves Mourousi",NULL,interview,français,27.74205,0:28,125,17,Emphases
1238,4,1,"J'ai un amour pour le verbe","<p>Extrait d'un entretien avec un militant du Modem, enregistrement personnel de David Christoffel, 2007</p>","<p>Extrait d'un entretien avec un militant du Modem, enregistrement personnel de David Christoffel, 2007</p>",j_ai_un_amour_pour_le_verbe.mp3,audio/mpeg,4595524,1,1297080626,1,militant,NULL,interview,français,114.8343,1:55,125,18,Emphases
2063,22,1,"Now my body is in tumulto","<p>Roberto Begnini, discours de réception de l'oscar du meilleur acteur, 1999﻿</p>","<p>Roberto Begnini, discours de réception de l'oscar du meilleur acteur, 1999﻿</p>",now_my_body_is_in_tumulto.mp3,audio/mpeg,2387696,1,1390826880,1,"Roberto Begnini",NULL,"discours de remerciement",anglais,99.48,1:39,125,19,Emphases
2065,22,1,"Je suis le train ","<p>Sylvie Noachovitch, extrait d'une interview postée sur Youtube, 2007﻿</p>","<p>Sylvie Noachovitch, extrait d'une interview postée sur Youtube, 2007﻿</p>",je_suis_le_train.mp3,audio/mpeg,1466672,1,1390826867,1,"Sylvie Noachovitch",NULL,"allocution politique",français,61.104,1:01,125,20,Emphases
720,3,1,"La question a été posée par nous","<p>Jacques Vergès, extrait de plaidoirie au procès de Klaus Barbie, 1987</p>","<p>Jacques Vergès, extrait de plaidoirie au procès de Klaus Barbie, 1987</p>",La_question_a_ete_posee_par_nous.mp3,,0,1,1259263215,1,"Jacques Vergès",NULL,plaidoirie,français,130.48165,2:10,125,21,Emphases
1176,4,1,"Le lac","<p>Maria Casarès, extrait de <em>Les 25 plus beaux poèmes de la langue française</em>, années 60</p>","<p>Maria Casarès, extrait de <em>Les 25 plus beaux poèmes de la langue française</em>, années 60</p>",23_le_lac.mp3,audio/mpeg,1916260,1,1331743318,1,"Maria Casarès",NULL,poésie,français,47.8041,0:48,125,22,Emphases
1976,4,1,"Ton ami magique","<p>Voix enregistrée du jouet «Chien Culbuto», 2010</p>","<p>Voix enregistrée du jouet «Chien Culbuto», 2010</p>",ton_ami_magique.mp3,audio/mpeg,1657679,1,1381827342,1,NULL,NULL,,,69.067708333333,1:09,125,23,Emphases
1239,4,1,"L'avenir de son mariage avec Ridge","<p>Extrait de la série <em>Amour, gloire et beauté</em>, années 90</p>","<p>Extrait de la série <em>Amour, gloire et beauté</em>, années 90</p>",son_mariage_avec_ridge.mp3,audio/mpeg,2522441,1,1297081133,1,NULL,NULL,Télévision,français,63.00735,1:03,125,24,Emphases
2055,22,1,"Search for a super croc'","<p>Steve Irwinn, extrait du documentaire animalier Crocodile Hunter, Discovery Channel, 2009﻿</p>","<p>Steve Irwinn, extrait du documentaire animalier Crocodile Hunter, Discovery Channel, 2009﻿</p>",searching_for_a_super_croc.mp3,audio/mpeg,3478640,1,1390826895,1,"Steve Irwinn",NULL,"documentaire animalier",anglais,144.936,2:25,125,25,Emphases
1951,4,1,"De abdoer twist","<p>Extrait de l’émission <em>Tommy Teleshopping</em>, télévision hollandaise, 2013</p>","<p>Extrait de l’émission <em>Tommy Teleshopping</em>, télévision hollandaise, 2013</p>",abdoer_twist.mp3,audio/mpeg,1675230,1,1381822567,1,NULL,NULL,,,69.799125,1:10,125,26,Emphases
1241,4,1,"La voix d'or","<p>Sarah Bernardt récitant une tirade de<em> Phèdre </em>de Jean Racine, 1902</p>","<p>Sarah Bernardt récitant une tirade de<em> Phèdre </em>de Jean Racine, 1902</p>",la_voix_d_or.mp3,audio/mpeg,4297713,1,1297080747,1,"Sarah Bernardt",NULL,théâtre,français,107.3894,1:47,125,27,Emphases
1242,4,1,"Et le cul ouvert","<p>Serge Pey, extrait du disque <em>L'Enfant archéologue</em>, 2001</p>","<p>Serge Pey, extrait du disque <em>L'Enfant archéologue</em>, 2001</p>",et_le_cul_ouvert.mp3,audio/mpeg,3674958,1,1297080494,1,"Serge Pey",NULL,poésie,français,91.820425,1:32,125,28,Emphases
1243,4,1,"L'occident doutait","<p>Fabrice Luchini et Alain Finkielkraut, extrait de l'émission <em>Répliques</em>, France Culture, 2011</p>","<p>Fabrice Luchini et Alain Finkielkraut, extrait de l'émission <em>Répliques</em>, France Culture, 2011</p>",loccident_doutait.mp3,audio/mpeg,3977983,1,1297153512,1,"Fabrice Luchini et Alain Finkielkraut",NULL,interview,français,99.395925,1:39,125,29,Emphases
1244,4,1,"Mais les Gibis pourront-ils ?","<p>Claude Piéplu, extrait du dessin animé <em>Les Shadoks</em> de Jacques Roussel, 1968</p>","<p>Claude Piéplu, extrait du dessin animé <em>Les Shadoks</em> de Jacques Roussel, 1968</p>",mais_les_gibis_pourront-ils.mp3,audio/mpeg,2095083,1,1297080934,1,"Claude Piéplu",NULL,Télévision,français,52.323275,0:52,125,30,Emphases
2058,22,1,"Trembler devant le fantôme ","<p>Gerrit Graham, extrait d'un bonus au DVD Phantom of the Paradise de Brian De Palma, 1974﻿</p>","<p>Gerrit Graham, extrait d'un bonus au DVD Phantom of the Paradise de Brian De Palma, 1974﻿</p>",trembler_devant_le_fantome.mp3,audio/mpeg,1130864,1,1390826901,1,"Gerrit Graham",NULL,,français,47.112,0:47,125,31,Emphases
760,3,1,"Un déchiffrage de dimension signifiante pure","<p>Jacques Lacan, extrait du film <em>Télévision </em>de Benoît Jacquot, 1973</p>","<p>Jacques Lacan, extrait du film <em>Télévision </em>de Benoît Jacquot, 1973</p>",Dechiffrer_Freud.mp3,,0,1,1259263286,1,"Jacques Lacan",NULL,interview,français,84.1143,1:24,125,32,Emphases
2061,22,1,"Les animaux qui sont pauvres","<p>enfant racontant une histoire, vidéo postée sur YouTube, 2011﻿</p>","<p>enfant racontant une histoire, vidéo postée sur YouTube, 2011﻿</p>",les_animaux_qui_sont.mp3,audio/mpeg,2000624,1,1390826873,1,NULL,NULL,Conte,français,83.352,1:23,125,33,Emphases
1245,4,1,"J'ai appris hier","<p>Antonin Artaud, extrait de la pièce radiophonique <em>Pour en finir avec le Jugement de Dieu</em>, enregistrée pour la RDF (mais non diffusée), 1947</p>","<p>Antonin Artaud, extrait de la pièce radiophonique <em>Pour en finir avec le Jugement de Dieu</em>, enregistrée pour la RDF (mais non diffusée), 1947</p>",j_ai_appris_hier.mp3,audio/mpeg,4633129,1,1297080625,1,"Antonin Artaud",NULL,théâtre,français,115.7747,1:56,125,34,Emphases
926,14,1,"Monsieur Hollande","<p>Dominique de Villepin, extrait d'un discours à l'Assemblée, 2006</p>","<p>Dominique de Villepin, extrait d'un discours à l'Assemblée, 2006</p>",monsieur_hollande.mp3,audio/mpeg,1645767,1,1297080966,1,"Dominique de Villepin",NULL,Discours,français,41.090625,0:41,125,35,Emphases
1905,4,1,"Mon côté sportif","<p>Jean-Marie Bigard, extrait du sketch <em>Le lâcher de salopes,&nbsp;</em>2001﻿</p>","<p>Jean-Marie Bigard, extrait du sketch <em>Le lâcher de salopes,&nbsp;</em>2001﻿</p>",24_le_lacher_de_salope.bigard_jean_marie.mp3,audio/mpeg,1286186,1,1331743318,1,"Jean-Marie Bigard","David Christoffel","music hall",français,32.05225,0:32,125,36,Emphases
2062,22,1,"I'm not happy with you","<p>Dialogue entre un enfant et sa mère, vidéo postée sur YouTube, ﻿date inconnue</p>","<p>Dialogue entre un enfant et sa mère, vidéo postée sur YouTube, ﻿date inconnue</p>",im_not_happy_with_you.mp3,audio/mpeg,2957936,1,1390826863,1,NULL,NULL,,"anglais et hindi",123.24,2:03,125,37,Emphases
933,4,1,"Moi j'évite les miroirs","<p>Richard Fontana, extrait de&nbsp;<em>La Nuit juste avant les forêts</em> de Bernard-Marie Koltès, mise en scène de Jean-Luc Boutté, 1981</p>","<p>Richard Fontana, extrait de&nbsp;<em>La Nuit juste avant les forêts</em> de Bernard-Marie Koltès, mise en scène de Jean-Luc Boutté, 1981</p>",koltes.mp3,audio/mpeg,654560,1,1260539174,1,"Richard Fontana","Emmanuelle Lafon",théâtre,français,81.92,1:22,125,38,Emphases
2064,22,1,"I found nirvana","<p>Jill Bolte Taylor, extrait d'une conférence TED, 2007﻿</p>","<p>Jill Bolte Taylor, extrait d'une conférence TED, 2007﻿</p>",i_found_nirvana.mp3,audio/mpeg,5474480,1,1390826856,1,"Jill Bolte Taylor",NULL,conférence,anglais,228.096,3:48,125,39,Emphases
974,4,1,"Bonne nouvelle","<p>Extrait d'un sermon catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2009</p>","<p>Extrait d'un sermon catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2009</p>",bonnenouvelle.mp3,audio/mpeg,769173,1,1264857385,1,Prêtre,"Joris Lacoste",Rituel,français,47.6996,0:48,125,40,Emphases
1246,4,1,"Le Théâtre-Texte","<p>Laurent Terzieff, extrait de l'émission <em>La Nuit des Molières</em>, France 2, 1988</p>","<p>Laurent Terzieff, extrait de l'émission <em>La Nuit des Molières</em>, France 2, 1988</p>",le_theatre_texte.mp3,audio/mpeg,4063681,1,1297080773,1,"Laurent Terzieff",NULL,Discours,français,101.537975,1:42,125,41,Emphases
275,3,1,"Un croc de boucher","<p>Dominique de Villepin, extrait d'une déclaration à la presse en marge du procès Clearstream, 2009</p>","<p>Dominique de Villepin, extrait d'une déclaration à la presse en marge du procès Clearstream, 2009</p>",Un_Croc_de_boucher.mp3,,0,1,1259260648,1,"Dominique de Villepin","Frédéric Danos",interview,français,36.8849,0:37,125,42,Emphases
227,3,1,"Avida Dollars","<p>Salvador Dali, extrait du flexidisc <em>L'Apothéose du dollar,</em> 1971</p>","<p>Salvador Dali, extrait du flexidisc <em>L'Apothéose du dollar,</em> 1971</p>",Avida_Dollars.mp3,,0,1,1259260597,1,"Salvador Dali",NULL,Message,français,82.181225,1:22,125,43,Emphases
1247,4,1,"La soupe à la tomate","<p>Marc Labrèche et Anne Dorval, extrait de la série <em>Le Cœur à ses raisons </em>de Marc Brunet,TVA, années 2000</p>","<p>Marc Labrèche et Anne Dorval, extrait de la série <em>Le Cœur à ses raisons </em>de Marc Brunet,TVA, années 2000</p>",la_soupe_a_la_tomate.mp3,audio/mpeg,2060619,1,1297080746,1,"Marc labrèche et Anne Dorval",NULL,Télévision,français,51.461225,0:51,125,44,Emphases
1248,4,1,"Je vous gratte le cul","<p>Brigitte Fontaine, extrait de l'émission <em>Des Croissants dans l'acide</em>, Ouï FM, 2010</p>","<p>Brigitte Fontaine, extrait de l'émission <em>Des Croissants dans l'acide</em>, Ouï FM, 2010</p>",19_je_vous_gratte_le_cul.mp3,audio/mpeg,1059443,1,1331743313,1,"Brigitte Fontaine",NULL,Message,français,26.383675,0:26,125,45,Emphases
1252,4,1,"Double rainbow","<p>Guy ""Bear"" Vasquez, vidéo postée sur YouTube, 2010</p>","<p>Guy ""Bear"" Vasquez, vidéo postée sur YouTube, 2010</p>",double_rainbow.mp3,audio/mpeg,8360278,1,1297080481,1,"Guy ""Bear"" Vasquez",NULL,Message,anglais,208.953475,3:29,125,46,Emphases
1249,4,1,"Ça vous prend au ventre","<p>Priscilla Pizzato, extrait de l'émission <em>La Grande Table</em>, 2010</p>","<p>Priscilla Pizzato, extrait de l'émission <em>La Grande Table</em>, 2010</p>",ca_vous_prend_au_ventre.mp3,audio/mpeg,3097136,1,1297063858,1,"Priscilla Pizzato",NULL,Radio,français,77.3747,1:17,125,47,Emphases
1240,4,1,"Les alvéoles des chétives espérances","<p>Julien Delmaire, extrait d'un slam au Théâtre national de la Colline, 2008</p>","<p>Julien Delmaire, extrait d'un slam au Théâtre national de la Colline, 2008</p>",18_j_ai_voulu_ecrire_ce_texte.mp3,audio/mpeg,1526513,1,1331743312,1,"Julien Delmaire",NULL,performance,français,38.060425,0:38,125,48,Emphases
1305,4,1,"Au revoir","<p>Valéry Giscard d'Estaing, extrait du discours d'adieu, Antenne 2, 1981</p>","<p>Valéry Giscard d'Estaing, extrait du discours d'adieu, Antenne 2, 1981</p>",au_revoir.mp3,audio/mpeg,1061664,1,1297063797,1,"Valéry Giscard d'Estaing",NULL,Discours,français,115.59185,1:56,125,49,Emphases
1250,4,1,"Ces nuances et ces surnuances","<p>Helios Azoulay, extrait de l'émission&nbsp; <em>Ce soir ou jamais</em>, France 3, 2009</p>","<p>Helios Azoulay, extrait de l'émission&nbsp; <em>Ce soir ou jamais</em>, France 3, 2009</p>",ces_nuances_et_ces_surnuance.mp3,audio/mpeg,2376162,1,1297063868,1,"Helios Azoulay",NULL,Télévision,français,59.350225,0:59,125,50,Emphases
2060,22,1,"La mort de Kim Jong-il ","<p>annonce de la mort de Kim Jong-il à la Télévision Centrale Nord-Coréenne, 2﻿</p>","<p>annonce de la mort de Kim Jong-il à la Télévision Centrale Nord-Coréenne, 2﻿</p>",la_mort_de_kim_jong-il.mp3,audio/mpeg,4751024,1,1390826871,1,NULL,NULL,,"coréen et français",197.952,3:18,125,51,Emphases
1251,4,1,"Vous, ronds de cuir","<p>Francis Lalanne, extrait de l'émission <em>Avis de recherche</em>, TF1, 1990</p>","<p>Francis Lalanne, extrait de l'émission <em>Avis de recherche</em>, TF1, 1990</p>",vous_ronds_de_cuir.mp3,audio/mpeg,2549605,1,1297081228,1,"Francis Lalanne",NULL,Télévision,français,63.68655,1:04,125,52,Emphases
2066,22,1,"L'assiette jaune ","<p>Stefan Rotenberg, extrait de l'émission Top Chef, 2013﻿</p>","<p>Stefan Rotenberg, extrait de l'émission Top Chef, 2013﻿</p>",l_assiette_jaune.mp3,audio/mpeg,988016,1,1390826870,1,"Stefan Rotenberg",NULL,"jeu télévisé",français,41.16,0:41,125,53,Emphases
204,3,1,"Si tu aimes les grosses bêtes","<p>Extrait du journal télévisé pour enfants <em>Les Z'infos</em>, Télé Kids, 2007</p>","<p>Extrait du journal télévisé pour enfants <em>Les Z'infos</em>, Télé Kids, 2007</p>",Les_Zinfos.mp3,,0,1,1259260434,1,Présentatrice,"Fanny de Chaillé",Télévision,français,31.294708333333,0:31,125,54,Emphases
1253,4,1,"Heureusement, il y a Renaud","<p>Frédéric Mitterrand, extrait de l'émission <em>Du côté de chez Fred</em>, Antenne 2, 1989</p>","<p>Frédéric Mitterrand, extrait de l'émission <em>Du côté de chez Fred</em>, Antenne 2, 1989</p>",heureusement_il_y_a_renaud.mp3,audio/mpeg,972863,1,1297411803,1,"Frédéric Mitterrand",NULL,Télévision,français,24.267775,0:24,125,55,Emphases
2067,22,1,"One land, one legend","<p>bande annonce de Mysterious City of Gold, 2013 ﻿</p>","<p>bande annonce de Mysterious City of Gold, 2013 ﻿</p>",one_land_one_legend.mp3,audio/mpeg,1243760,1,1390826883,1,NULL,NULL,bande-annonce,anglais,51.816,0:52,125,56,Emphases
1254,4,1,"Je t'aime","<p>Sylvie Caspar, extrait de <em>Lettre d'amour</em> de Silvain Gire, Arte Radio, 2004</p>","<p>Sylvie Caspar, extrait de <em>Lettre d'amour</em> de Silvain Gire, Arte Radio, 2004</p>",je_t_aime.mp3,audio/mpeg,2159849,1,1297080639,1,"Sylvie Caspar",NULL,Radio,français,53.942875,0:54,125,57,Emphases
201,3,1,"Je suis venu te dire que je m'en vais","<p>Maurice Garrel, extrait du disque <em>Serge Gainsbourg – Portraits</em>, 2003</p>","<p>Maurice Garrel, extrait du disque <em>Serge Gainsbourg – Portraits</em>, 2003</p>",Je_suis_venu_te_dire_que_je_men_vais.mp3,,0,1,1259260433,1,"Maurice Garrel","Eve Couturier",poésie,français,27.1673125,0:27,125,58,Emphases
1255,4,1,"La prétention ce soir","<p>Extrait d'un concours d'éloquence au Modem, enegistrement personnel de David Christoffel, 2007</p>","<p>Extrait d'un concours d'éloquence au Modem, enegistrement personnel de David Christoffel, 2007</p>",,,,,,,NULL,NULL,Discours,français,0,0,125,59,Emphases
2043,4,1,"I was a young boy","<p><span>Mike Tyson, extrait du film&nbsp;<em>Tyson</em><span>&nbsp;</span>﻿</span><span>de James Toback, 2008</span>﻿</p>","<p><span>Mike Tyson, extrait du film&nbsp;<em>Tyson</em><span>&nbsp;</span>﻿</span><span>de James Toback, 2008</span>﻿</p>",i_was_a_young_boy.mp3,audio/mpeg,2330672,1,1390826859,1,"Mike Tyson",NULL,interview,anglais,97.104,1:37,55,0,Espacements
659,3,1,"Le personnage de Anna","<p>Juliette Binoche et Michel Boujout, extrait de l'émission <em>Cinéma cinémas</em>, Antenne 2, 1986</p>","<p>Juliette Binoche et Michel Boujout, extrait de l'émission <em>Cinéma cinémas</em>, Antenne 2, 1986</p>",les_silences_de_juliette_1.mp3,audio/mpeg,5766854,1,1297153521,1,"Juliette Binoche",NULL,interview,français,144.11755,2:24,55,2,Espacements
980,4,1,"Le rôle d'Annenkov","<p>Grégoire Monsaingeon, extrait d'un enregistrement de Joris Lacoste et Jeanne Revel, 2005</p>","<p>Grégoire Monsaingeon, extrait d'un enregistrement de Joris Lacoste et Jeanne Revel, 2005</p>",le_role_dAnnenkov.mp3,audio/mpeg,1968247,1,1264585601,1,"Grégoire Monsaingeon","Joris Lacoste",interview,français,122.853875,2:03,55,3,Espacements
646,3,1,"L'arrivée du crabe mystique","<p>Nicolas Couturier, extrait d'un récit d'hypnose, enregistrement personnel de Joris Lacoste, 2005</p>","<p>Nicolas Couturier, extrait d'un récit d'hypnose, enregistrement personnel de Joris Lacoste, 2005</p>",Chat_mystique.mp3,,0,1,1259262827,1,"Nicolas Couturier","Joris Lacoste",interview,français,68.0751,1:08,55,4,Espacements
663,3,1,"Saboter l'État","<p>Michel Foucault, extrait de l'émission <em>Autoportrait</em>, Radio Canada, 1971</p>","<p>Michel Foucault, extrait de l'émission <em>Autoportrait</em>, Radio Canada, 1971</p>",saboter_l_etat.mp3,audio/mpeg,1847451,1,1327078970,1,"Michel Foucault","Joris Lacoste",interview,français,46.13225,0:46,55,5,Espacements
662,3,1,Réactionnaire,"<p>Jean-Pierre Léaud et Elsa Leroy, extrait du film <em>Masculin, féminin</em> de Jean-Luc Godard, 1966</p>","<p>Jean-Pierre Léaud et Elsa Leroy, extrait du film <em>Masculin, féminin</em> de Jean-Luc Godard, 1966</p>",Ractionnaire.mp3,,0,1,1259262833,1,"Jean-Pierre Léaud",NULL,interview,français,17.97225,0:18,55,6,Espacements
978,4,1,"La question est tellement bonne","<p>Raphaël Enthoven et Michael Edwards, extrait de l'émission <em>Les Nouveaux chemins de la connaissance</em>, 2009</p>","<p>Raphaël Enthoven et Michael Edwards, extrait de l'émission <em>Les Nouveaux chemins de la connaissance</em>, 2009</p>",la_question_est_tellement_bonne.mp3,audio/mpeg,355336,1,1264585145,1,"Raphaël Enthoven et Michael Edwards","Joris Lacoste",interview,français,44.355925,0:44,55,7,Espacements
972,4,1,"Faut pas me troubler","<p>Gilles Deleuze, extrait d'un cours à l'Université de Paris VIII-Vincennes, 1981</p>","<p>Gilles Deleuze, extrait d'un cours à l'Université de Paris VIII-Vincennes, 1981</p>",faut_pas_me_troubler.mp3,audio/mpeg,1072961,1,1264583510,1,"Gilles Deleuze","Joris Lacoste",conférence,français,64.75755,1:05,55,8,Espacements
1977,4,1,"Un problema","<p>Chiara Gallerani, extrait d'une conversation téléphonique, enregistrement de Joris Lacoste, 2012</p>","<p>Chiara Gallerani, extrait d'une conversation téléphonique, enregistrement de Joris Lacoste, 2012</p>",un_problema.mp3,audio/mpeg,3295866,1,1381827618,1,NULL,NULL,,,137.32566666667,2:17,55,9,Espacements
986,4,1,"Mme Von Almen ?","<p>Zouc, extrait du sketch <em>Le Téléphone</em>, 1977</p>","<p>Zouc, extrait du sketch <em>Le Téléphone</em>, 1977</p>",Mme_Von_Almen.mp3,audio/mpeg,519347,1,1264587780,1,Zouc,NULL,sketch,français,64.86205,1:05,55,10,Espacements
642,3,1,"Ça c'est un sourire","<p>Conversation entre une fille et sa mère, extrait d'un enregistrement personnel d'Esther Salmona, 2008</p>","<p>Conversation entre une fille et sa mère, extrait d'un enregistrement personnel d'Esther Salmona, 2008</p>",Alzheimer.mp3,,0,1,1259262825,1,"claudine Salmona","Esther Salmona",conversation,français,110.08,1:50,55,11,Espacements
970,4,1,"Au moment de commencer","<p>Roland Barthes﻿, extrait du cours <em>Comment vivre ensemble</em>, Collège de France, 1976-1977</p>","<p>Roland Barthes﻿, extrait du cours <em>Comment vivre ensemble</em>, Collège de France, 1976-1977</p>",au_moment_de_commencer_0.mp3,audio/mpeg,3915293,1,1297153520,1,"Roland Barthes","Joris Lacoste",conférence,français,97.828575,1:38,55,12,Espacements
641,3,1,"Alo !","<p>Extrait du dernier discours de Nicolaz Ceauşescu, Televiziunea Românã, 1989</p>","<p>Extrait du dernier discours de Nicolaz Ceauşescu, Televiziunea Românã, 1989</p>",Alo_.mp3,,0,1,1259262825,1,Ceaucescu,"Kenji Lefèvre-Hasegawa",Discours,français,125.72735,2:06,55,13,Espacements
186,3,1,Bergers,"<p>Appel de bergers, extrait de <em>Le berger, la stagiaire et les moutons</em> de Robin Hunzinger, Arte Radio, 2005</p>","<p>Appel de bergers, extrait de <em>Le berger, la stagiaire et les moutons</em> de Robin Hunzinger, Arte Radio, 2005</p>",Bergers.mp3,,0,1,1259260426,1,Berger,NULL,quotidien,français,43.9641,0:44,55,14,Espacements
679,3,1,"Le carrefour Mabillon","<p>Georges Perec, extrait de l'essai radiophonique <em>Tentative de description de choses vues au carrefour Mabillon le 19 mai 1978</em>, France Culture, 1978</p>","<p>Georges Perec, extrait de l'essai radiophonique <em>Tentative de description de choses vues au carrefour Mabillon le 19 mai 1978</em>, France Culture, 1978</p>",lecarrefourmabillon_0.mp3,audio/mpeg,4298770,1,1297080910,1,"Georges Perec",NULL,Radio,français,107.415525,1:47,55,15,Espacements
640,3,1,"100 drops","<p>Klaus Groh, extrait du poème sonore <em>Voooxing Poooêtre</em>, 1982</p>","<p>Klaus Groh, extrait du poème sonore <em>Voooxing Poooêtre</em>, 1982</p>",100_drops.mp3,,0,1,1259262824,1,"Klaus Groh",NULL,poésie,anglais,107.650625,1:48,55,16,Espacements
1306,4,1,L'éblouissement,"<p>Apprentissage de la lecture, extrait de l'émission <em>Les Pieds sur Terre</em>, France Culture, 2010</p>","<p>Apprentissage de la lecture, extrait de l'émission <em>Les Pieds sur Terre</em>, France Culture, 2010</p>",l_eblouissement.mp3,audio/mpeg,1123339,1,1297080703,1,NULL,NULL,témoignage,français,28.0294,0:28,55,17,Espacements
657,3,1,"Les outils","<p>Claude Royet-Journoud, extrait d'une lecture de <em>Théorie des prépositions</em> au cipM (Marseille), 2008</p>","<p>Claude Royet-Journoud, extrait d'une lecture de <em>Théorie des prépositions</em> au cipM (Marseille), 2008</p>",Les_outils.mp3,,0,1,1259262831,1,"Claude Royet-Journoud",NULL,poésie,français,88.6596,1:29,55,18,Espacements
660,3,1,"Tous les matins","<p>Michel Prades, extrait de la pièce sonore<em> Mmmmmmmm</em> de Boris Achour, 2000</p>","<p>Michel Prades, extrait de la pièce sonore<em> Mmmmmmmm</em> de Boris Achour, 2000</p>",28_mmmmm.mp3,audio/mpeg,3556749,1,1331743321,1,"Michel Prades","Joris Lacoste",témoignage,français,88.816325,1:29,55,19,Espacements
653,3,1,"La mort","<p>Jacques Lacan, extrait d'une conférence à l'université de Louvain, 1972</p>","<p>Jacques Lacan, extrait d'une conférence à l'université de Louvain, 1972</p>",La_mort.mp3,,0,1,1259262830,1,"Jacques Lacan",NULL,conférence,français,80.45715,1:20,55,20,Espacements
973,4,1,"I wanted you","<p>Laurie Anderson, extrait du disque <em>Big Science</em>, 1982</p>","<p>Laurie Anderson, extrait du disque <em>Big Science</em>, 1982</p>",I_wanted_you.mp3,audio/mpeg,795010,1,1264856650,1,"Laurie Anderson","Joris Lacoste",Musique,anglais,99.08245,1:39,55,21,Espacements
971,4,1,"Becoming receptive","<p>Extrait d'un disque d'hypnose, source inconnue</p>","<p>Extrait d'un disque d'hypnose, source inconnue</p>",becoming_receptive.mp3,audio/mpeg,1976587,1,1264583376,1,Hypnotiseur,"Joris Lacoste",tutoriel,anglais,123.376325,2:03,55,22,Espacements
974,4,1,"Bonne nouvelle","<p>Extrait d'un sermon catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2009</p>","<p>Extrait d'un sermon catholique, extrait de l'émission <em>La Messe</em>, France Culture, 2009</p>",bonnenouvelle.mp3,audio/mpeg,769173,1,1264857385,1,Prêtre,"Joris Lacoste",Rituel,français,47.6996,0:48,55,23,Espacements
655,3,1,"Le petit bidon","<p>Christophe Tarkos, extrait du poème <em>Le Petit Bidon</em>, années 90</p>","<p>Christophe Tarkos, extrait du poème <em>Le Petit Bidon</em>, années 90</p>",Le_Petit_Bidon.mp3,audio/mpeg,687982,1,1260730165,1,"Christophe Tarkos",NULL,poésie,français,33.67185,0:34,55,24,Espacements
720,3,1,"La question a été posée par nous","<p>Jacques Vergès, extrait de plaidoirie au procès de Klaus Barbie, 1987</p>","<p>Jacques Vergès, extrait de plaidoirie au procès de Klaus Barbie, 1987</p>",La_question_a_ete_posee_par_nous.mp3,,0,1,1259263215,1,"Jacques Vergès",NULL,plaidoirie,français,130.48165,2:10,55,25,Espacements
975,4,1,"L'otage d'aucun clan","<p>Ségolène Royal, extrait de la déclaration après le premier tour de l'élection présidentielle, 2007&nbsp;</p>","<p>Ségolène Royal, extrait de la déclaration après le premier tour de l'élection présidentielle, 2007&nbsp;</p>",Lotage_daucun_clan.mp3,audio/mpeg,1852455,1,1264584266,1,"Ségolène Royal","Fanny de Chaillé",Discours,français,114.573075,1:55,55,26,Espacements
977,4,1,"La musique","<p>Anne Fagot-Largeault, extrait du cours au Collège de France, 2009</p>","<p>Anne Fagot-Largeault, extrait du cours au Collège de France, 2009</p>",la_musique.mp3,audio/mpeg,1651406,1,1293535389,1,"Anne Fagot-Largeault","Joris Lacoste",conférence,français,103.0791875,1:43,55,27,Espacements
1307,4,1,"La fonction du père","<p>Maud Mannoni, extrait du film <em>Quartier Lacan </em>d'Emil Weiss, 2001</p>","<p>Maud Mannoni, extrait du film <em>Quartier Lacan </em>d'Emil Weiss, 2001</p>",la_fonction_du_pere.mp3,audio/mpeg,2588294,1,1297080714,1,NULL,NULL,interview,français,64.653075,1:05,55,28,Espacements
648,3,1,"Ma première visite à Marseille","<p>Henri Chopin, extrait d'une intervention à Actoral 6, Marseille, 2008</p>","<p>Henri Chopin, extrait d'une intervention à Actoral 6, Marseille, 2008</p>",De_retour_a_Marseille.mp3,,0,1,1259262828,1,"Henri Chopin","Esther Salmona",conférence,français,190.72,3:11,55,29,Espacements
229,3,1,"Bagdad sous les bombes","<p><span class=""author-g-di5l3x4p423t0n07"">Extrait d'un reportage en Irak, France Info, 2003</span></p>","<p><span class=""author-g-di5l3x4p423t0n07"">Extrait d'un reportage en Irak, France Info, 2003</span></p>",Bagdad_sous_les_bombes.mp3,,0,1,1259260598,1,Journaliste,NULL,Radio,français,59.84655,1:00,55,30,Espacements
275,3,1,"Un croc de boucher","<p>Dominique de Villepin, extrait d'une déclaration à la presse en marge du procès Clearstream, 2009</p>","<p>Dominique de Villepin, extrait d'une déclaration à la presse en marge du procès Clearstream, 2009</p>",Un_Croc_de_boucher.mp3,,0,1,1259260648,1,"Dominique de Villepin","Frédéric Danos",interview,français,36.8849,0:37,55,31,Espacements
